,cut,color,clarity,city_Amsterdam,city_Antwerp,city_Dubai,city_Kimberly,city_Las Vegas,city_London,city_Luxembourg,city_Madrid,city_New York City,city_Paris,city_Surat,city_Tel Aviv,city_Zurich
34674,1,8.57,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0
34675,15,5.71,7.5,0,0,0,0,0,0,0,0,0,0,1,0,0
34676,15,5.71,6.25,1,0,0,0,0,0,0,0,0,0,0,0,0
34677,15,10.0,3.75,0,0,0,0,0,1,0,0,0,0,0,0,0
34678,15,10.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0
34679,10,8.57,7.5,0,0,0,0,0,0,0,0,0,0,0,0,1
34680,6,7.14,6.25,0,0,0,0,0,0,1,0,0,0,0,0,0
34681,10,4.29,6.25,0,0,0,0,0,0,0,1,0,0,0,0,0
34682,6,5.71,6.25,0,0,0,0,0,0,0,0,0,0,0,0,1
34683,15,4.29,3.75,0,0,0,0,0,0,0,0,0,0,1,0,0
34684,15,10.0,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0
34685,15,5.71,8.75,0,0,1,0,0,0,0,0,0,0,0,0,0
34686,10,8.57,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0
34687,3,7.14,3.75,1,0,0,0,0,0,0,0,0,0,0,0,0
34688,15,8.57,3.75,0,0,0,0,0,0,0,0,0,0,1,0,0
34689,3,1.43,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0
34690,15,5.71,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0
34691,6,7.14,6.25,0,0,0,0,0,0,0,0,0,0,1,0,0
34692,10,5.71,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0
34693,15,2.86,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0
34694,10,4.29,3.75,0,0,0,0,1,0,0,0,0,0,0,0,0
34695,3,5.71,3.75,0,0,0,0,0,0,0,1,0,0,0,0,0
34696,6,5.71,6.25,0,0,0,0,1,0,0,0,0,0,0,0,0
34697,15,2.86,3.75,0,0,1,0,0,0,0,0,0,0,0,0,0
34698,10,4.29,3.75,0,0,0,0,0,0,0,0,1,0,0,0,0
34699,15,8.57,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0
34700,10,2.86,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0
34701,6,5.71,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0
34702,10,8.57,6.25,0,0,0,0,0,0,0,0,0,1,0,0,0
34703,15,5.71,7.5,0,0,0,0,0,0,0,0,0,0,0,1,0
34704,10,2.86,6.25,0,0,0,0,0,0,0,0,0,0,0,1,0
34705,10,1.43,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0
34706,10,1.43,3.75,0,0,0,0,0,0,0,0,0,0,1,0,0
34707,6,8.57,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0
34708,10,10.0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,1
34709,15,8.57,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0
34710,10,7.14,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0
34711,6,5.71,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0
34712,15,5.71,8.75,0,0,0,0,0,1,0,0,0,0,0,0,0
34713,3,7.14,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0
34714,6,8.57,6.25,0,0,0,1,0,0,0,0,0,0,0,0,0
34715,15,2.86,6.25,0,0,0,0,0,0,0,0,0,0,0,0,1
34716,6,8.57,8.75,0,0,0,0,0,0,0,0,0,0,0,0,1
34717,6,7.14,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1
34718,6,10.0,6.25,0,0,1,0,0,0,0,0,0,0,0,0,0
34719,3,2.86,3.75,0,0,0,0,0,0,0,0,0,0,0,0,1
34720,15,8.57,6.25,0,0,0,0,0,0,0,0,0,0,0,0,1
34721,3,5.71,3.75,0,0,0,0,0,0,0,0,0,0,0,0,1
34722,15,4.29,3.75,0,0,0,0,0,0,0,1,0,0,0,0,0
34723,6,8.57,8.75,0,0,0,0,0,0,0,0,0,0,0,1,0
34724,15,2.86,3.75,0,0,0,0,0,1,0,0,0,0,0,0,0
34725,15,10.0,3.75,0,0,1,0,0,0,0,0,0,0,0,0,0
34726,6,8.57,8.75,0,0,0,0,0,0,0,0,0,0,0,0,1
34727,10,10.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0
34728,10,5.71,6.25,0,0,0,0,0,0,0,1,0,0,0,0,0
34729,15,8.57,3.75,0,0,0,0,0,1,0,0,0,0,0,0,0
34730,10,5.71,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0
34731,15,2.86,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1
34732,15,5.71,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0
34733,10,1.43,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0
34734,6,5.71,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0
34735,15,8.57,6.25,0,0,0,1,0,0,0,0,0,0,0,0,0
34736,10,7.14,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0
34737,15,4.29,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0
34738,15,4.29,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0
34739,10,8.57,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0
34740,1,8.57,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0
34741,15,5.71,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0
34742,15,7.14,6.25,0,0,0,0,0,0,0,0,0,0,0,1,0
34743,6,10.0,3.75,0,0,1,0,0,0,0,0,0,0,0,0,0
34744,15,10.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0
34745,10,2.86,6.25,0,0,0,0,0,0,0,1,0,0,0,0,0
34746,10,8.57,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0
34747,1,10.0,3.75,1,0,0,0,0,0,0,0,0,0,0,0,0
34748,10,5.71,7.5,0,0,0,0,0,0,0,0,0,0,0,1,0
34749,6,8.57,7.5,0,0,0,0,0,0,0,0,1,0,0,0,0
34750,6,7.14,8.75,1,0,0,0,0,0,0,0,0,0,0,0,0
34751,15,7.14,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0
34752,10,7.14,3.75,0,0,0,0,1,0,0,0,0,0,0,0,0
34753,15,10.0,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
34754,6,7.14,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0
34755,10,5.71,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1
34756,15,8.57,6.25,0,0,0,0,0,0,0,0,0,0,1,0,0
34757,15,5.71,3.75,1,0,0,0,0,0,0,0,0,0,0,0,0
34758,1,1.43,3.75,0,0,0,0,0,0,0,0,0,0,1,0,0
34759,1,5.71,3.75,0,0,0,0,0,1,0,0,0,0,0,0,0
34760,15,4.29,6.25,0,0,0,0,0,0,0,0,0,0,0,0,1
34761,15,5.71,6.25,0,0,0,0,0,0,0,0,0,0,1,0,0
34762,15,2.86,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0
34763,15,8.57,7.5,0,0,0,0,0,0,0,0,0,0,1,0,0
34764,15,1.43,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0
34765,10,10.0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,1
34766,6,8.57,7.5,0,0,0,0,0,0,0,0,1,0,0,0,0
34767,10,5.71,3.75,0,0,0,0,0,0,0,0,0,0,1,0,0
34768,15,10.0,6.25,0,0,0,0,0,0,0,0,0,0,0,1,0
34769,15,2.86,7.5,0,0,0,0,0,0,1,0,0,0,0,0,0
34770,15,1.43,6.25,0,0,0,0,0,0,0,0,0,0,0,0,1
34771,10,4.29,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0
34772,10,5.71,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0
34773,6,7.14,3.75,0,0,0,0,0,0,0,1,0,0,0,0,0
34774,15,7.14,8.75,1,0,0,0,0,0,0,0,0,0,0,0,0
34775,10,5.71,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0
34776,15,5.71,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0
34777,15,5.71,10.0,0,0,0,0,0,0,0,0,0,0,1,0,0
34778,3,1.43,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0
34779,15,7.14,7.5,0,0,0,0,0,0,0,0,0,0,1,0,0
34780,6,1.43,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0
34781,6,1.43,6.25,0,0,0,0,0,0,0,0,0,0,1,0,0
34782,6,8.57,3.75,0,0,0,0,1,0,0,0,0,0,0,0,0
34783,15,8.57,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0
34784,15,7.14,7.5,0,1,0,0,0,0,0,0,0,0,0,0,0
34785,15,5.71,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0
34786,10,8.57,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
34787,15,4.29,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0
34788,10,7.14,1.25,0,0,0,0,1,0,0,0,0,0,0,0,0
34789,10,10.0,7.5,0,0,0,0,0,0,0,0,1,0,0,0,0
34790,15,8.57,8.75,0,0,0,0,0,0,0,0,0,0,0,0,1
34791,6,10.0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0
34792,10,1.43,3.75,0,0,0,0,0,0,0,0,0,0,1,0,0
34793,10,2.86,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0
34794,10,10.0,3.75,0,0,0,0,0,0,0,0,0,0,1,0,0
34795,6,7.14,3.75,0,0,0,0,0,0,0,0,0,0,0,0,1
34796,3,8.57,8.75,0,0,0,0,0,0,1,0,0,0,0,0,0
34797,15,7.14,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1
34798,15,2.86,8.75,0,1,0,0,0,0,0,0,0,0,0,0,0
34799,6,7.14,3.75,0,0,0,0,0,0,0,0,0,0,0,1,0
34800,15,10.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0
34801,1,7.14,3.75,0,0,0,0,0,0,0,0,0,0,1,0,0
34802,15,2.86,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0
34803,10,8.57,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0
34804,10,8.57,6.25,0,0,0,0,0,0,0,0,0,0,0,0,1
34805,6,2.86,6.25,0,0,0,0,0,0,0,0,1,0,0,0,0
34806,15,2.86,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0
34807,15,5.71,6.25,1,0,0,0,0,0,0,0,0,0,0,0,0
34808,10,2.86,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0
34809,15,5.71,8.75,0,0,1,0,0,0,0,0,0,0,0,0,0
34810,10,5.71,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0
34811,15,4.29,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0
34812,6,4.29,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0
34813,15,1.43,3.75,0,0,0,0,0,0,0,0,0,0,0,1,0
34814,15,4.29,10.0,0,0,0,0,0,1,0,0,0,0,0,0,0
34815,10,5.71,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0
34816,1,5.71,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0
34817,6,8.57,7.5,0,0,0,0,0,0,0,1,0,0,0,0,0
34818,6,2.86,6.25,0,0,0,0,0,0,0,1,0,0,0,0,0
34819,6,2.86,6.25,0,0,0,0,0,0,0,0,0,0,1,0,0
34820,15,7.14,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0
34821,6,10.0,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0
34822,3,2.86,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0
34823,15,10.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0
34824,15,2.86,7.5,0,1,0,0,0,0,0,0,0,0,0,0,0
34825,10,7.14,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0
34826,3,4.29,3.75,0,0,0,0,0,1,0,0,0,0,0,0,0
34827,6,8.57,7.5,0,0,1,0,0,0,0,0,0,0,0,0,0
34828,15,1.43,3.75,0,0,0,0,0,0,0,0,1,0,0,0,0
34829,15,10.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0
34830,10,5.71,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0
34831,6,1.43,6.25,0,0,0,0,0,0,0,1,0,0,0,0,0
34832,15,5.71,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0
34833,6,4.29,3.75,0,0,0,0,0,0,0,0,0,0,0,1,0
34834,15,4.29,3.75,0,0,0,0,0,0,0,0,0,1,0,0,0
34835,15,7.14,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0
34836,15,8.57,7.5,0,0,0,0,0,0,0,0,0,0,0,0,1
34837,15,8.57,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0
34838,15,2.86,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0
34839,6,5.71,7.5,0,0,0,0,1,0,0,0,0,0,0,0,0
34840,15,10.0,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
34841,15,10.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1
34842,3,2.86,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0
34843,15,2.86,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1
34844,10,8.57,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0
34845,15,2.86,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0
34846,10,4.29,3.75,0,0,0,0,0,0,0,1,0,0,0,0,0
34847,15,7.14,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1
34848,6,5.71,6.25,0,0,0,0,0,0,0,0,1,0,0,0,0
34849,15,5.71,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
34850,15,1.43,3.75,0,0,0,0,0,0,1,0,0,0,0,0,0
34851,6,4.29,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0
34852,10,10.0,6.25,0,0,0,1,0,0,0,0,0,0,0,0,0
34853,6,2.86,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0
34854,15,5.71,6.25,0,0,0,0,0,0,0,0,0,0,1,0,0
34855,15,5.71,6.25,0,0,0,0,1,0,0,0,0,0,0,0,0
34856,1,7.14,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0
34857,15,2.86,3.75,0,0,0,0,0,1,0,0,0,0,0,0,0
34858,6,4.29,7.5,0,1,0,0,0,0,0,0,0,0,0,0,0
34859,1,4.29,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0
34860,10,7.14,3.75,0,0,0,0,0,0,0,0,0,0,0,1,0
34861,6,10.0,3.75,0,0,0,0,0,0,0,0,0,0,1,0,0
34862,6,8.57,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0
34863,15,8.57,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0
34864,10,8.57,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
34865,10,5.71,3.75,0,0,0,0,1,0,0,0,0,0,0,0,0
34866,15,2.86,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0
34867,6,7.14,3.75,0,0,0,0,0,0,0,0,0,0,0,1,0
34868,3,5.71,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0
34869,15,2.86,3.75,0,0,0,0,0,1,0,0,0,0,0,0,0
34870,6,8.57,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0
34871,15,10.0,6.25,0,1,0,0,0,0,0,0,0,0,0,0,0
34872,15,10.0,8.75,0,1,0,0,0,0,0,0,0,0,0,0,0
34873,3,7.14,8.75,0,0,0,1,0,0,0,0,0,0,0,0,0
34874,10,7.14,6.25,0,0,0,0,0,0,0,0,0,0,0,0,1
34875,15,10.0,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0
34876,3,2.86,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0
34877,10,4.29,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0
34878,15,8.57,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1
34879,15,5.71,3.75,0,0,0,0,0,0,1,0,0,0,0,0,0
34880,15,7.14,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0
34881,15,10.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1
34882,6,10.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1
34883,15,7.14,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0
34884,10,1.43,6.25,0,0,0,0,0,0,0,0,0,0,0,0,1
34885,3,7.14,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0
34886,15,5.71,6.25,0,0,0,0,0,0,0,0,0,0,0,1,0
34887,15,7.14,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0
34888,6,1.43,6.25,0,0,0,1,0,0,0,0,0,0,0,0,0
34889,6,8.57,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0
34890,6,2.86,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0
34891,10,10.0,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0
34892,3,5.71,3.75,0,0,0,0,0,0,0,0,0,0,0,1,0
34893,10,7.14,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0
34894,10,4.29,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0
34895,10,5.71,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0
34896,10,5.71,3.75,0,0,0,0,0,0,0,0,0,0,1,0,0
34897,15,10.0,6.25,0,0,0,0,0,0,0,0,0,0,0,1,0
34898,15,5.71,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0
34899,6,7.14,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0
34900,15,4.29,10.0,0,0,0,0,0,0,0,0,1,0,0,0,0
34901,10,5.71,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0
34902,15,8.57,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0
34903,10,8.57,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0
34904,1,10.0,3.75,0,0,0,0,0,0,0,1,0,0,0,0,0
34905,15,5.71,6.25,0,0,0,1,0,0,0,0,0,0,0,0,0
34906,3,1.43,3.75,1,0,0,0,0,0,0,0,0,0,0,0,0
34907,15,8.57,3.75,0,0,0,0,0,0,0,0,0,0,1,0,0
34908,15,10.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0
34909,6,4.29,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0
34910,6,4.29,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0
34911,3,5.71,3.75,1,0,0,0,0,0,0,0,0,0,0,0,0
34912,3,5.71,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0
34913,15,4.29,10.0,0,0,0,0,0,0,0,0,0,0,1,0,0
34914,15,7.14,6.25,0,0,0,0,0,1,0,0,0,0,0,0,0
34915,3,2.86,3.75,0,0,1,0,0,0,0,0,0,0,0,0,0
34916,3,8.57,6.25,0,0,0,0,0,0,0,0,0,0,0,1,0
34917,15,2.86,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0
34918,6,8.57,7.5,0,1,0,0,0,0,0,0,0,0,0,0,0
34919,15,1.43,3.75,0,0,0,0,0,0,0,1,0,0,0,0,0
34920,15,7.14,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0
34921,6,7.14,6.25,0,0,0,0,0,0,0,0,0,0,1,0,0
34922,15,4.29,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0
34923,6,5.71,3.75,0,0,1,0,0,0,0,0,0,0,0,0,0
34924,10,4.29,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0
34925,10,8.57,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0
34926,6,10.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0
34927,15,10.0,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0
34928,1,10.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0
34929,3,4.29,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0
34930,6,8.57,8.75,0,0,0,0,0,0,0,0,0,0,1,0,0
34931,15,5.71,7.5,0,0,0,0,0,1,0,0,0,0,0,0,0
34932,15,5.71,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0
34933,6,5.71,3.75,0,0,0,0,0,0,0,0,0,0,0,1,0
34934,15,8.57,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0
34935,6,5.71,7.5,0,0,0,0,0,0,0,0,1,0,0,0,0
34936,15,2.86,3.75,0,0,0,0,0,0,0,1,0,0,0,0,0
34937,1,4.29,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0
34938,10,8.57,6.25,1,0,0,0,0,0,0,0,0,0,0,0,0
34939,6,4.29,3.75,0,0,0,0,1,0,0,0,0,0,0,0,0
34940,6,7.14,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0
34941,3,5.71,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0
34942,10,5.71,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0
34943,10,5.71,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0
34944,10,7.14,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0
34945,6,7.14,6.25,0,0,0,0,0,0,0,0,1,0,0,0,0
34946,10,5.71,8.75,0,0,1,0,0,0,0,0,0,0,0,0,0
34947,15,8.57,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0
34948,15,2.86,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0
34949,6,8.57,3.75,0,0,1,0,0,0,0,0,0,0,0,0,0
34950,10,10.0,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
34951,3,7.14,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0
34952,10,7.14,3.75,0,0,0,0,0,0,0,0,0,0,1,0,0
34953,15,7.14,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0
34954,1,10.0,3.75,0,0,0,0,0,0,1,0,0,0,0,0,0
34955,15,4.29,6.25,0,0,0,0,0,1,0,0,0,0,0,0,0
34956,10,7.14,1.25,0,0,0,0,0,0,1,0,0,0,0,0,0
34957,6,7.14,3.75,0,0,0,0,0,0,0,0,0,0,1,0,0
34958,15,4.29,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0
34959,15,5.71,8.75,0,0,0,0,0,0,0,0,0,0,1,0,0
34960,10,7.14,8.75,0,0,0,1,0,0,0,0,0,0,0,0,0
34961,10,5.71,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0
34962,6,2.86,3.75,0,0,0,0,0,0,0,0,1,0,0,0,0
34963,15,10.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0
34964,10,5.71,6.25,0,0,0,0,0,0,0,1,0,0,0,0,0
34965,15,5.71,6.25,0,0,0,0,0,0,1,0,0,0,0,0,0
34966,15,8.57,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
34967,15,4.29,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0
34968,6,4.29,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0
34969,6,7.14,3.75,0,0,0,0,0,0,0,0,1,0,0,0,0
34970,15,7.14,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0
34971,15,8.57,7.5,0,0,0,0,0,0,0,1,0,0,0,0,0
34972,3,10.0,6.25,0,0,0,0,0,0,0,1,0,0,0,0,0
34973,3,4.29,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0
34974,15,8.57,6.25,0,0,0,0,0,1,0,0,0,0,0,0,0
34975,10,4.29,3.75,0,0,0,0,1,0,0,0,0,0,0,0,0
34976,3,1.43,3.75,0,0,0,0,0,0,0,0,0,0,0,0,1
34977,3,10.0,3.75,0,0,0,0,0,0,0,0,0,0,0,1,0
34978,15,10.0,7.5,0,0,0,0,0,0,0,1,0,0,0,0,0
34979,1,10.0,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0
34980,15,2.86,3.75,0,0,0,0,0,0,0,0,0,0,1,0,0
34981,10,7.14,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0
34982,15,5.71,7.5,0,0,0,0,0,0,0,0,0,0,1,0,0
34983,10,4.29,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0
34984,15,7.14,6.25,0,1,0,0,0,0,0,0,0,0,0,0,0
34985,6,2.86,6.25,0,0,0,0,0,0,0,0,1,0,0,0,0
34986,10,8.57,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0
34987,15,7.14,6.25,0,1,0,0,0,0,0,0,0,0,0,0,0
34988,6,7.14,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0
34989,15,4.29,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0
34990,10,4.29,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0
34991,10,2.86,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0
34992,15,5.71,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0
34993,15,8.57,6.25,0,0,0,0,0,0,0,1,0,0,0,0,0
34994,10,5.71,3.75,0,0,0,0,0,0,0,0,0,0,1,0,0
34995,15,7.14,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0
34996,10,2.86,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1
34997,15,8.57,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0
34998,15,5.71,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0
34999,15,2.86,3.75,0,0,0,0,0,0,0,0,0,0,0,0,1
35000,15,7.14,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0
35001,3,8.57,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0
35002,10,5.71,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0
35003,6,8.57,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0
35004,6,7.14,3.75,0,0,0,0,0,1,0,0,0,0,0,0,0
35005,6,8.57,3.75,0,0,1,0,0,0,0,0,0,0,0,0,0
35006,15,8.57,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0
35007,15,5.71,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0
35008,6,4.29,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0
35009,1,2.86,3.75,0,0,0,0,0,0,0,0,0,1,0,0,0
35010,6,10.0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,1
35011,10,5.71,6.25,0,0,0,1,0,0,0,0,0,0,0,0,0
35012,6,1.43,3.75,0,0,0,0,0,0,0,0,0,0,1,0,0
35013,15,8.57,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0
35014,15,5.71,10.0,0,0,0,0,0,0,0,0,0,0,1,0,0
35015,10,4.29,3.75,0,0,0,0,1,0,0,0,0,0,0,0,0
35016,6,8.57,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0
35017,15,4.29,7.5,0,0,0,0,0,0,0,0,1,0,0,0,0
35018,15,5.71,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0
35019,6,4.29,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0
35020,6,10.0,6.25,0,0,0,0,1,0,0,0,0,0,0,0,0
35021,6,5.71,3.75,0,0,0,0,0,0,0,0,1,0,0,0,0
35022,3,7.14,6.25,0,0,0,0,0,0,0,1,0,0,0,0,0
35023,15,8.57,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0
35024,15,7.14,8.75,1,0,0,0,0,0,0,0,0,0,0,0,0
35025,10,5.71,6.25,0,0,0,0,0,0,0,0,1,0,0,0,0
35026,15,8.57,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0
35027,3,4.29,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0
35028,6,7.14,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0
35029,15,5.71,6.25,0,0,1,0,0,0,0,0,0,0,0,0,0
