,proportion_kbw,depth/carat_kbw,table/carat_kbw,x/y_kbw,depth/table_kbw,volume/table_kbw,volume/depth_kbw
28484,8.0,1.0,1.0,5.0,8.0,5.0,4.0
28485,8.0,1.0,1.0,4.0,8.0,5.0,4.0
28486,2.0,8.0,7.0,8.0,8.0,0.0,0.0
28487,7.0,2.0,2.0,8.0,8.0,4.0,3.0
28488,7.0,2.0,2.0,6.0,3.0,3.0,3.0
28489,2.0,7.0,6.0,6.0,6.0,0.0,0.0
28490,7.0,1.0,1.0,5.0,8.0,4.0,4.0
28491,5.0,3.0,3.0,4.0,9.0,2.0,2.0
28492,6.0,3.0,3.0,7.0,3.0,2.0,2.0
28493,5.0,3.0,3.0,5.0,11.0,2.0,2.0
28494,3.0,5.0,4.0,5.0,9.0,1.0,1.0
28495,4.0,4.0,4.0,4.0,8.0,1.0,1.0
28496,2.0,7.0,7.0,7.0,5.0,0.0,0.0
28497,6.0,2.0,2.0,7.0,8.0,3.0,3.0
28498,11.0,0.0,1.0,5.0,2.0,6.0,5.0
28499,9.0,0.0,0.0,7.0,7.0,6.0,5.0
28500,3.0,5.0,5.0,7.0,9.0,1.0,1.0
28501,6.0,3.0,3.0,4.0,8.0,2.0,2.0
28502,4.0,4.0,3.0,5.0,11.0,2.0,1.0
28503,7.0,2.0,2.0,5.0,7.0,4.0,3.0
28504,8.0,1.0,1.0,5.0,6.0,4.0,4.0
28505,8.0,1.0,1.0,5.0,10.0,5.0,4.0
28506,7.0,3.0,3.0,8.0,2.0,2.0,2.0
28507,5.0,2.0,2.0,4.0,10.0,3.0,3.0
28508,2.0,7.0,7.0,7.0,8.0,0.0,0.0
28509,7.0,2.0,2.0,6.0,10.0,4.0,3.0
28510,8.0,1.0,1.0,5.0,7.0,5.0,4.0
28511,10.0,0.0,0.0,7.0,6.0,6.0,5.0
28512,11.0,0.0,0.0,3.0,8.0,9.0,8.0
28513,2.0,6.0,6.0,5.0,9.0,0.0,0.0
28514,1.0,9.0,8.0,4.0,10.0,0.0,0.0
28515,6.0,2.0,2.0,6.0,8.0,3.0,3.0
28516,2.0,8.0,6.0,5.0,10.0,0.0,0.0
28517,2.0,7.0,6.0,5.0,11.0,0.0,0.0
28518,2.0,7.0,7.0,4.0,7.0,0.0,0.0
28519,2.0,6.0,6.0,7.0,8.0,0.0,0.0
28520,1.0,9.0,8.0,5.0,9.0,0.0,0.0
28521,1.0,9.0,8.0,5.0,9.0,0.0,0.0
28522,1.0,9.0,8.0,4.0,8.0,0.0,0.0
28523,8.0,1.0,1.0,5.0,7.0,5.0,4.0
28524,4.0,4.0,4.0,4.0,8.0,1.0,1.0
28525,4.0,5.0,6.0,8.0,2.0,1.0,1.0
28526,8.0,2.0,2.0,6.0,1.0,3.0,3.0
28527,8.0,2.0,2.0,5.0,3.0,3.0,3.0
28528,7.0,2.0,1.0,7.0,10.0,4.0,3.0
28529,3.0,5.0,4.0,6.0,10.0,1.0,1.0
28530,6.0,2.0,2.0,8.0,8.0,3.0,2.0
28531,4.0,5.0,5.0,8.0,4.0,1.0,1.0
28532,3.0,6.0,6.0,6.0,7.0,0.0,0.0
28533,3.0,6.0,6.0,6.0,8.0,0.0,0.0
28534,5.0,3.0,3.0,4.0,12.0,2.0,2.0
28535,7.0,2.0,1.0,4.0,10.0,4.0,3.0
28536,11.0,0.0,0.0,6.0,7.0,9.0,8.0
28537,4.0,5.0,5.0,5.0,6.0,1.0,1.0
28538,5.0,3.0,4.0,5.0,4.0,1.0,2.0
28539,1.0,9.0,7.0,5.0,10.0,0.0,0.0
28540,3.0,5.0,5.0,7.0,8.0,1.0,1.0
28541,1.0,9.0,7.0,6.0,10.0,0.0,0.0
28542,1.0,9.0,8.0,4.0,9.0,0.0,0.0
28543,2.0,7.0,7.0,5.0,5.0,0.0,0.0
28544,4.0,5.0,4.0,5.0,9.0,1.0,1.0
28545,1.0,8.0,7.0,6.0,8.0,0.0,0.0
28546,9.0,0.0,1.0,4.0,4.0,6.0,5.0
28547,1.0,10.0,9.0,6.0,5.0,0.0,0.0
28548,11.0,0.0,0.0,6.0,4.0,6.0,6.0
28549,4.0,4.0,4.0,7.0,10.0,1.0,1.0
28550,8.0,2.0,2.0,4.0,3.0,3.0,3.0
28551,6.0,3.0,3.0,6.0,6.0,2.0,2.0
28552,1.0,10.0,8.0,7.0,11.0,0.0,0.0
28553,1.0,9.0,9.0,6.0,5.0,0.0,0.0
28554,1.0,10.0,8.0,5.0,8.0,0.0,0.0
28555,7.0,2.0,1.0,5.0,9.0,4.0,3.0
28556,3.0,5.0,5.0,4.0,11.0,1.0,1.0
28557,7.0,2.0,2.0,4.0,8.0,4.0,3.0
28558,6.0,2.0,2.0,4.0,7.0,3.0,3.0
28559,8.0,1.0,1.0,5.0,5.0,4.0,4.0
28560,9.0,1.0,0.0,7.0,8.0,6.0,5.0
28561,8.0,1.0,1.0,5.0,8.0,5.0,4.0
28562,9.0,0.0,0.0,7.0,12.0,7.0,5.0
28563,2.0,7.0,6.0,5.0,11.0,0.0,0.0
28564,5.0,4.0,4.0,4.0,4.0,1.0,1.0
28565,1.0,9.0,8.0,5.0,8.0,0.0,0.0
28566,0.0,11.0,10.0,5.0,9.0,0.0,0.0
28567,5.0,3.0,3.0,4.0,10.0,2.0,2.0
28568,7.0,2.0,1.0,4.0,11.0,4.0,3.0
28569,6.0,2.0,2.0,7.0,7.0,3.0,3.0
28570,11.0,0.0,0.0,6.0,7.0,10.0,8.0
28571,6.0,1.0,0.0,6.0,13.0,6.0,4.0
28572,8.0,1.0,1.0,5.0,8.0,5.0,4.0
28573,6.0,3.0,3.0,4.0,8.0,2.0,2.0
28574,11.0,0.0,0.0,8.0,2.0,7.0,6.0
28575,8.0,1.0,1.0,5.0,9.0,5.0,4.0
28576,2.0,7.0,7.0,5.0,5.0,0.0,0.0
28577,1.0,10.0,9.0,5.0,9.0,0.0,0.0
28578,5.0,3.0,3.0,5.0,9.0,2.0,2.0
28579,1.0,9.0,8.0,5.0,10.0,0.0,0.0
28580,6.0,2.0,2.0,5.0,7.0,3.0,3.0
28581,9.0,1.0,2.0,8.0,3.0,4.0,4.0
28582,2.0,6.0,6.0,5.0,10.0,1.0,0.0
28583,4.0,4.0,4.0,5.0,10.0,1.0,1.0
28584,8.0,2.0,2.0,8.0,3.0,3.0,3.0
28585,4.0,4.0,3.0,5.0,10.0,2.0,1.0
28586,3.0,5.0,5.0,4.0,9.0,1.0,1.0
28587,8.0,1.0,1.0,4.0,8.0,5.0,4.0
28588,3.0,6.0,5.0,4.0,10.0,1.0,1.0
28589,5.0,3.0,3.0,8.0,9.0,2.0,2.0
28590,7.0,2.0,2.0,7.0,6.0,3.0,3.0
28591,0.0,10.0,9.0,8.0,8.0,0.0,0.0
28592,9.0,1.0,1.0,4.0,8.0,5.0,4.0
28593,7.0,2.0,1.0,3.0,11.0,4.0,3.0
28594,3.0,6.0,6.0,7.0,9.0,0.0,0.0
28595,12.0,0.0,0.0,4.0,3.0,8.0,8.0
28596,3.0,6.0,5.0,7.0,8.0,1.0,1.0
28597,1.0,10.0,9.0,5.0,7.0,0.0,0.0
28598,1.0,8.0,7.0,7.0,10.0,0.0,0.0
28599,4.0,5.0,5.0,8.0,5.0,1.0,1.0
28600,7.0,2.0,2.0,5.0,6.0,3.0,3.0
28601,6.0,2.0,2.0,6.0,8.0,3.0,3.0
28602,5.0,3.0,3.0,4.0,8.0,2.0,2.0
28603,8.0,1.0,1.0,4.0,7.0,5.0,4.0
28604,0.0,10.0,8.0,5.0,12.0,0.0,0.0
28605,8.0,2.0,2.0,7.0,3.0,3.0,3.0
28606,0.0,11.0,10.0,5.0,7.0,0.0,0.0
28607,3.0,5.0,6.0,4.0,4.0,0.0,1.0
28608,5.0,3.0,3.0,6.0,8.0,2.0,2.0
28609,3.0,7.0,7.0,4.0,3.0,0.0,0.0
28610,0.0,10.0,9.0,7.0,9.0,0.0,0.0
28611,6.0,3.0,3.0,5.0,9.0,2.0,2.0
28612,1.0,10.0,8.0,5.0,11.0,0.0,0.0
28613,4.0,4.0,4.0,4.0,7.0,1.0,1.0
28614,1.0,9.0,8.0,5.0,9.0,0.0,0.0
28615,7.0,2.0,2.0,7.0,8.0,4.0,3.0
28616,0.0,10.0,9.0,4.0,9.0,0.0,0.0
28617,6.0,2.0,2.0,5.0,6.0,3.0,3.0
28618,1.0,9.0,8.0,7.0,10.0,0.0,0.0
28619,3.0,6.0,6.0,5.0,7.0,0.0,0.0
28620,8.0,2.0,2.0,4.0,3.0,3.0,3.0
28621,5.0,2.0,3.0,4.0,5.0,2.0,3.0
28622,4.0,4.0,4.0,4.0,8.0,1.0,1.0
28623,8.0,1.0,1.0,6.0,8.0,4.0,4.0
28624,8.0,1.0,1.0,7.0,7.0,5.0,4.0
28625,8.0,1.0,1.0,6.0,9.0,4.0,3.0
28626,1.0,9.0,8.0,3.0,8.0,0.0,0.0
28627,7.0,1.0,1.0,7.0,8.0,5.0,4.0
28628,1.0,9.0,7.0,6.0,11.0,0.0,0.0
28629,2.0,6.0,6.0,4.0,10.0,0.0,0.0
28630,6.0,2.0,2.0,5.0,10.0,4.0,3.0
28631,7.0,2.0,2.0,8.0,6.0,3.0,3.0
28632,2.0,8.0,7.0,4.0,7.0,0.0,0.0
28633,7.0,2.0,2.0,5.0,7.0,3.0,3.0
28634,4.0,5.0,5.0,7.0,4.0,1.0,1.0
28635,5.0,4.0,4.0,5.0,8.0,1.0,1.0
28636,7.0,1.0,1.0,3.0,12.0,6.0,4.0
28637,2.0,5.0,5.0,8.0,8.0,1.0,1.0
28638,4.0,5.0,5.0,5.0,8.0,1.0,1.0
28639,1.0,10.0,9.0,7.0,6.0,0.0,0.0
28640,2.0,7.0,6.0,4.0,10.0,0.0,0.0
28641,0.0,9.0,8.0,7.0,11.0,0.0,0.0
28642,7.0,2.0,2.0,3.0,4.0,3.0,3.0
28643,3.0,6.0,6.0,5.0,8.0,0.0,0.0
28644,5.0,3.0,3.0,5.0,9.0,2.0,2.0
28645,6.0,2.0,2.0,5.0,8.0,3.0,3.0
28646,11.0,0.0,0.0,5.0,6.0,9.0,8.0
28647,2.0,9.0,9.0,4.0,2.0,0.0,0.0
28648,10.0,0.0,1.0,5.0,6.0,6.0,5.0
28649,1.0,9.0,8.0,7.0,8.0,0.0,0.0
28650,5.0,3.0,3.0,6.0,10.0,2.0,2.0
28651,11.0,0.0,0.0,4.0,10.0,9.0,7.0
28652,9.0,1.0,1.0,4.0,6.0,5.0,5.0
28653,11.0,0.0,0.0,6.0,8.0,9.0,7.0
28654,2.0,7.0,6.0,4.0,8.0,0.0,0.0
28655,6.0,3.0,3.0,7.0,9.0,2.0,2.0
28656,7.0,2.0,2.0,7.0,6.0,3.0,3.0
28657,9.0,0.0,0.0,4.0,6.0,6.0,5.0
28658,5.0,3.0,3.0,5.0,8.0,2.0,2.0
28659,4.0,5.0,6.0,8.0,1.0,0.0,1.0
28660,7.0,2.0,2.0,7.0,7.0,4.0,3.0
28661,6.0,2.0,2.0,8.0,7.0,3.0,3.0
28662,11.0,0.0,0.0,5.0,4.0,8.0,8.0
28663,8.0,1.0,1.0,7.0,8.0,5.0,4.0
28664,2.0,8.0,8.0,6.0,6.0,0.0,0.0
28665,1.0,8.0,7.0,5.0,8.0,0.0,0.0
28666,6.0,4.0,5.0,4.0,1.0,1.0,1.0
28667,5.0,3.0,3.0,5.0,9.0,2.0,2.0
28668,2.0,8.0,7.0,7.0,5.0,0.0,0.0
28669,1.0,9.0,8.0,5.0,8.0,0.0,0.0
28670,0.0,10.0,9.0,6.0,7.0,0.0,0.0
28671,6.0,3.0,4.0,7.0,1.0,1.0,2.0
28672,4.0,4.0,4.0,4.0,9.0,1.0,1.0
28673,5.0,3.0,3.0,5.0,9.0,2.0,2.0
28674,1.0,10.0,8.0,4.0,10.0,0.0,0.0
28675,4.0,5.0,4.0,4.0,9.0,1.0,1.0
28676,10.0,0.0,0.0,7.0,7.0,7.0,6.0
28677,8.0,1.0,1.0,5.0,6.0,5.0,4.0
28678,9.0,0.0,0.0,6.0,12.0,7.0,5.0
28679,8.0,1.0,1.0,4.0,7.0,4.0,4.0
28680,2.0,6.0,5.0,4.0,8.0,1.0,1.0
28681,3.0,5.0,4.0,7.0,10.0,1.0,1.0
28682,8.0,1.0,2.0,5.0,5.0,4.0,3.0
28683,9.0,0.0,0.0,6.0,10.0,6.0,5.0
28684,7.0,1.0,1.0,7.0,9.0,4.0,4.0
28685,2.0,6.0,6.0,6.0,7.0,0.0,0.0
28686,8.0,1.0,1.0,7.0,6.0,5.0,4.0
28687,1.0,9.0,8.0,6.0,9.0,0.0,0.0
28688,2.0,7.0,6.0,8.0,8.0,0.0,0.0
28689,4.0,4.0,4.0,4.0,10.0,1.0,1.0
28690,5.0,2.0,2.0,7.0,8.0,3.0,3.0
28691,11.0,0.0,0.0,6.0,7.0,9.0,8.0
28692,5.0,3.0,3.0,4.0,7.0,2.0,2.0
28693,3.0,5.0,4.0,8.0,9.0,1.0,1.0
28694,10.0,0.0,0.0,4.0,11.0,8.0,6.0
28695,3.0,5.0,5.0,4.0,6.0,1.0,1.0
28696,2.0,8.0,7.0,5.0,8.0,0.0,0.0
28697,10.0,0.0,0.0,6.0,9.0,7.0,6.0
28698,2.0,7.0,6.0,5.0,11.0,0.0,0.0
28699,2.0,6.0,6.0,6.0,9.0,0.0,0.0
28700,9.0,0.0,0.0,4.0,9.0,6.0,5.0
28701,2.0,8.0,9.0,7.0,3.0,0.0,0.0
28702,6.0,3.0,3.0,3.0,5.0,2.0,2.0
28703,2.0,8.0,7.0,4.0,8.0,0.0,0.0
28704,4.0,3.0,3.0,4.0,13.0,2.0,2.0
28705,8.0,2.0,2.0,7.0,3.0,3.0,3.0
28706,8.0,1.0,1.0,7.0,7.0,4.0,4.0
28707,8.0,1.0,1.0,4.0,7.0,5.0,4.0
28708,2.0,7.0,7.0,4.0,7.0,0.0,0.0
28709,2.0,7.0,7.0,5.0,5.0,0.0,0.0
28710,7.0,2.0,2.0,4.0,6.0,4.0,3.0
28711,10.0,0.0,0.0,5.0,5.0,8.0,7.0
28712,4.0,4.0,4.0,6.0,5.0,1.0,1.0
28713,3.0,11.0,12.0,8.0,1.0,0.0,0.0
28714,4.0,4.0,4.0,7.0,9.0,1.0,1.0
28715,11.0,0.0,0.0,5.0,9.0,9.0,8.0
28716,6.0,3.0,3.0,4.0,4.0,2.0,2.0
28717,8.0,1.0,1.0,7.0,7.0,5.0,4.0
28718,10.0,0.0,0.0,3.0,4.0,6.0,6.0
28719,2.0,8.0,6.0,4.0,11.0,0.0,0.0
28720,0.0,10.0,8.0,4.0,10.0,0.0,0.0
28721,12.0,0.0,0.0,7.0,4.0,8.0,8.0
28722,8.0,1.0,1.0,5.0,10.0,5.0,4.0
28723,0.0,10.0,9.0,5.0,9.0,0.0,0.0
28724,7.0,1.0,1.0,5.0,8.0,4.0,4.0
28725,7.0,2.0,2.0,3.0,8.0,4.0,3.0
28726,7.0,2.0,2.0,5.0,8.0,4.0,3.0
28727,8.0,2.0,2.0,7.0,7.0,4.0,3.0
28728,9.0,0.0,0.0,6.0,9.0,8.0,7.0
28729,4.0,4.0,4.0,5.0,9.0,1.0,1.0
28730,8.0,2.0,2.0,7.0,5.0,4.0,3.0
28731,8.0,2.0,2.0,3.0,8.0,4.0,3.0
28732,1.0,9.0,8.0,5.0,10.0,0.0,0.0
28733,3.0,5.0,5.0,5.0,8.0,1.0,1.0
28734,2.0,6.0,6.0,4.0,6.0,0.0,0.0
28735,0.0,10.0,9.0,4.0,6.0,0.0,0.0
28736,1.0,8.0,7.0,6.0,9.0,0.0,0.0
28737,3.0,7.0,6.0,6.0,7.0,0.0,0.0
28738,1.0,8.0,7.0,4.0,10.0,0.0,0.0
28739,7.0,2.0,2.0,5.0,8.0,4.0,3.0
28740,10.0,0.0,0.0,4.0,11.0,9.0,7.0
28741,3.0,7.0,7.0,3.0,3.0,0.0,0.0
28742,0.0,13.0,11.0,6.0,6.0,0.0,0.0
28743,2.0,7.0,6.0,4.0,10.0,0.0,0.0
28744,4.0,4.0,4.0,6.0,6.0,1.0,1.0
28745,11.0,0.0,0.0,4.0,9.0,9.0,7.0
28746,11.0,0.0,0.0,5.0,3.0,7.0,6.0
28747,5.0,3.0,3.0,5.0,9.0,2.0,2.0
28748,4.0,4.0,4.0,4.0,7.0,1.0,1.0
28749,11.0,0.0,0.0,7.0,7.0,9.0,8.0
28750,2.0,9.0,9.0,5.0,4.0,0.0,0.0
28751,2.0,8.0,8.0,5.0,6.0,0.0,0.0
28752,7.0,2.0,1.0,4.0,11.0,4.0,3.0
28753,7.0,2.0,2.0,3.0,3.0,3.0,3.0
28754,5.0,2.0,2.0,7.0,6.0,3.0,3.0
28755,4.0,4.0,4.0,5.0,8.0,1.0,1.0
28756,3.0,5.0,5.0,6.0,5.0,1.0,1.0
28757,6.0,2.0,2.0,5.0,8.0,3.0,2.0
28758,0.0,10.0,9.0,7.0,10.0,0.0,0.0
28759,6.0,3.0,3.0,7.0,6.0,2.0,2.0
28760,2.0,7.0,6.0,7.0,10.0,0.0,0.0
28761,2.0,7.0,6.0,5.0,11.0,0.0,0.0
28762,6.0,3.0,3.0,6.0,6.0,2.0,2.0
28763,6.0,2.0,2.0,7.0,5.0,3.0,3.0
28764,3.0,6.0,6.0,4.0,6.0,0.0,1.0
28765,1.0,9.0,7.0,5.0,10.0,0.0,0.0
28766,12.0,0.0,0.0,7.0,4.0,9.0,8.0
28767,5.0,3.0,3.0,5.0,8.0,2.0,2.0
28768,8.0,1.0,1.0,5.0,7.0,5.0,4.0
28769,2.0,7.0,6.0,6.0,10.0,0.0,0.0
28770,0.0,10.0,9.0,6.0,8.0,0.0,0.0
28771,1.0,11.0,11.0,6.0,3.0,0.0,0.0
28772,9.0,0.0,0.0,3.0,10.0,6.0,5.0
28773,6.0,2.0,2.0,4.0,8.0,3.0,3.0
28774,7.0,2.0,2.0,4.0,7.0,4.0,3.0
28775,10.0,0.0,0.0,7.0,4.0,6.0,5.0
28776,2.0,7.0,6.0,6.0,7.0,0.0,0.0
28777,9.0,0.0,0.0,5.0,5.0,6.0,5.0
28778,9.0,0.0,0.0,4.0,8.0,6.0,5.0
28779,3.0,5.0,4.0,7.0,10.0,1.0,1.0
28780,10.0,0.0,0.0,4.0,7.0,8.0,7.0
28781,11.0,0.0,0.0,7.0,9.0,9.0,7.0
28782,10.0,0.0,0.0,5.0,9.0,6.0,5.0
28783,4.0,5.0,4.0,4.0,8.0,1.0,1.0
28784,6.0,3.0,3.0,6.0,4.0,2.0,2.0
28785,1.0,10.0,8.0,6.0,8.0,0.0,0.0
28786,5.0,2.0,2.0,6.0,9.0,3.0,3.0
28787,8.0,2.0,2.0,5.0,4.0,3.0,3.0
28788,2.0,6.0,6.0,5.0,10.0,0.0,0.0
28789,6.0,2.0,2.0,7.0,8.0,3.0,3.0
28790,3.0,6.0,5.0,4.0,10.0,1.0,1.0
28791,3.0,6.0,6.0,5.0,7.0,0.0,0.0
28792,9.0,1.0,1.0,5.0,9.0,5.0,4.0
28793,9.0,1.0,1.0,6.0,8.0,5.0,4.0
28794,5.0,3.0,3.0,7.0,6.0,2.0,2.0
28795,5.0,3.0,3.0,5.0,9.0,2.0,2.0
28796,7.0,2.0,2.0,7.0,8.0,4.0,3.0
28797,4.0,4.0,3.0,5.0,12.0,2.0,1.0
28798,6.0,2.0,2.0,5.0,8.0,3.0,3.0
28799,2.0,7.0,6.0,3.0,8.0,0.0,0.0
28800,11.0,0.0,0.0,6.0,6.0,7.0,6.0
28801,10.0,0.0,0.0,6.0,6.0,6.0,5.0
28802,1.0,8.0,7.0,4.0,9.0,0.0,0.0
28803,3.0,5.0,5.0,7.0,6.0,1.0,1.0
28804,6.0,2.0,2.0,4.0,9.0,3.0,3.0
28805,3.0,7.0,7.0,5.0,4.0,0.0,0.0
28806,9.0,1.0,1.0,7.0,7.0,6.0,5.0
28807,6.0,2.0,2.0,4.0,6.0,3.0,3.0
28808,3.0,6.0,6.0,5.0,5.0,0.0,0.0
28809,4.0,3.0,3.0,5.0,6.0,2.0,2.0
28810,2.0,6.0,6.0,4.0,7.0,0.0,0.0
28811,7.0,2.0,1.0,4.0,10.0,4.0,3.0
28812,5.0,4.0,4.0,4.0,5.0,1.0,1.0
28813,1.0,10.0,9.0,6.0,7.0,0.0,0.0
28814,6.0,2.0,2.0,7.0,11.0,3.0,3.0
28815,3.0,5.0,4.0,5.0,10.0,1.0,1.0
28816,1.0,9.0,8.0,6.0,10.0,0.0,0.0
28817,5.0,2.0,2.0,8.0,9.0,3.0,3.0
28818,1.0,10.0,9.0,6.0,6.0,0.0,0.0
28819,8.0,1.0,1.0,4.0,7.0,4.0,4.0
28820,4.0,4.0,3.0,6.0,12.0,2.0,1.0
28821,10.0,0.0,0.0,6.0,11.0,8.0,6.0
28822,1.0,10.0,8.0,4.0,11.0,0.0,0.0
28823,3.0,6.0,5.0,4.0,11.0,1.0,1.0
28824,4.0,5.0,4.0,5.0,11.0,1.0,1.0
28825,5.0,2.0,2.0,7.0,9.0,3.0,2.0
28826,6.0,3.0,3.0,7.0,4.0,2.0,2.0
28827,6.0,3.0,3.0,5.0,9.0,2.0,2.0
28828,7.0,2.0,2.0,7.0,8.0,4.0,3.0
28829,4.0,4.0,4.0,5.0,9.0,1.0,1.0
28830,1.0,9.0,8.0,5.0,7.0,0.0,0.0
28831,4.0,5.0,5.0,6.0,9.0,1.0,1.0
28832,0.0,11.0,10.0,4.0,11.0,0.0,0.0
28833,6.0,2.0,2.0,5.0,6.0,3.0,3.0
28834,2.0,7.0,7.0,4.0,6.0,0.0,0.0
28835,1.0,9.0,8.0,5.0,11.0,0.0,0.0
28836,3.0,5.0,5.0,6.0,7.0,1.0,1.0
28837,1.0,9.0,8.0,6.0,10.0,0.0,0.0
28838,6.0,2.0,2.0,7.0,8.0,4.0,3.0
28839,10.0,0.0,0.0,6.0,4.0,6.0,5.0
28840,1.0,9.0,9.0,5.0,6.0,0.0,0.0
28841,3.0,6.0,6.0,7.0,6.0,0.0,0.0
28842,7.0,3.0,4.0,8.0,1.0,1.0,2.0
28843,2.0,7.0,6.0,6.0,9.0,0.0,0.0
28844,1.0,9.0,8.0,4.0,8.0,0.0,0.0
28845,8.0,1.0,1.0,4.0,9.0,4.0,3.0
28846,3.0,5.0,5.0,4.0,7.0,1.0,1.0
28847,3.0,5.0,5.0,6.0,8.0,1.0,1.0
28848,3.0,6.0,5.0,5.0,10.0,1.0,1.0
28849,7.0,2.0,1.0,7.0,10.0,4.0,3.0
28850,6.0,2.0,2.0,7.0,12.0,4.0,3.0
28851,2.0,7.0,6.0,5.0,11.0,0.0,0.0
28852,6.0,3.0,3.0,7.0,6.0,2.0,2.0
28853,5.0,3.0,3.0,4.0,6.0,2.0,2.0
28854,2.0,7.0,6.0,4.0,9.0,0.0,0.0
28855,9.0,1.0,1.0,6.0,7.0,6.0,5.0
28856,3.0,6.0,6.0,7.0,5.0,0.0,0.0
28857,7.0,1.0,1.0,3.0,6.0,4.0,4.0
28858,5.0,3.0,4.0,9.0,2.0,1.0,2.0
28859,10.0,0.0,0.0,7.0,7.0,6.0,5.0
28860,10.0,0.0,0.0,7.0,12.0,9.0,7.0
28861,2.0,7.0,7.0,7.0,6.0,0.0,0.0
28862,0.0,12.0,11.0,5.0,9.0,0.0,0.0
28863,3.0,5.0,5.0,3.0,9.0,1.0,1.0
28864,2.0,7.0,6.0,5.0,9.0,0.0,0.0
28865,2.0,7.0,6.0,5.0,11.0,0.0,0.0
28866,1.0,10.0,9.0,6.0,9.0,0.0,0.0
28867,9.0,1.0,2.0,4.0,2.0,3.0,4.0
28868,0.0,10.0,9.0,5.0,9.0,0.0,0.0
28869,8.0,1.0,2.0,4.0,5.0,4.0,3.0
28870,0.0,10.0,8.0,5.0,9.0,0.0,0.0
28871,7.0,1.0,1.0,6.0,4.0,4.0,4.0
28872,1.0,9.0,8.0,7.0,6.0,0.0,0.0
28873,6.0,3.0,2.0,5.0,8.0,3.0,2.0
28874,7.0,2.0,2.0,5.0,7.0,3.0,3.0
28875,2.0,8.0,6.0,3.0,11.0,0.0,0.0
28876,9.0,0.0,0.0,6.0,8.0,6.0,5.0
28877,5.0,3.0,3.0,5.0,10.0,2.0,2.0
28878,1.0,11.0,10.0,5.0,7.0,0.0,0.0
28879,5.0,3.0,2.0,4.0,10.0,3.0,2.0
28880,0.0,10.0,8.0,7.0,11.0,0.0,0.0
28881,2.0,7.0,6.0,5.0,9.0,0.0,0.0
28882,7.0,2.0,2.0,4.0,6.0,3.0,3.0
28883,10.0,0.0,0.0,6.0,4.0,6.0,5.0
28884,5.0,3.0,3.0,6.0,6.0,2.0,2.0
28885,2.0,8.0,7.0,4.0,5.0,0.0,0.0
28886,3.0,6.0,6.0,5.0,5.0,0.0,1.0
28887,6.0,2.0,2.0,5.0,8.0,3.0,3.0
28888,9.0,0.0,0.0,7.0,9.0,6.0,5.0
28889,4.0,3.0,3.0,5.0,7.0,2.0,2.0
28890,3.0,6.0,7.0,4.0,3.0,0.0,0.0
28891,5.0,2.0,2.0,7.0,13.0,4.0,3.0
28892,8.0,1.0,1.0,6.0,8.0,5.0,4.0
28893,0.0,10.0,9.0,5.0,10.0,0.0,0.0
28894,1.0,9.0,8.0,8.0,6.0,0.0,0.0
28895,6.0,3.0,3.0,7.0,4.0,2.0,2.0
28896,5.0,3.0,3.0,7.0,8.0,2.0,2.0
28897,6.0,2.0,2.0,8.0,6.0,3.0,3.0
28898,2.0,9.0,9.0,6.0,3.0,0.0,0.0
28899,6.0,3.0,3.0,5.0,6.0,2.0,2.0
28900,2.0,6.0,6.0,6.0,7.0,0.0,0.0
28901,7.0,1.0,1.0,6.0,12.0,5.0,4.0
28902,5.0,3.0,3.0,5.0,8.0,2.0,2.0
28903,1.0,8.0,7.0,4.0,11.0,0.0,0.0
28904,2.0,8.0,8.0,6.0,4.0,0.0,0.0
28905,3.0,5.0,5.0,7.0,5.0,1.0,1.0
28906,9.0,0.0,0.0,5.0,10.0,7.0,5.0
28907,10.0,0.0,0.0,8.0,7.0,6.0,5.0
28908,6.0,3.0,3.0,5.0,6.0,2.0,2.0
28909,0.0,14.0,12.0,4.0,7.0,0.0,0.0
28910,4.0,5.0,5.0,4.0,3.0,1.0,1.0
28911,5.0,3.0,3.0,6.0,6.0,2.0,2.0
28912,6.0,3.0,3.0,5.0,2.0,2.0,2.0
28913,2.0,8.0,7.0,6.0,8.0,0.0,0.0
28914,10.0,0.0,0.0,6.0,4.0,6.0,5.0
28915,7.0,2.0,2.0,5.0,7.0,4.0,3.0
28916,2.0,7.0,6.0,5.0,8.0,0.0,0.0
28917,6.0,3.0,3.0,6.0,7.0,2.0,2.0
28918,2.0,6.0,6.0,7.0,7.0,0.0,0.0
28919,4.0,5.0,5.0,4.0,9.0,1.0,1.0
28920,6.0,2.0,2.0,4.0,7.0,3.0,3.0
28921,5.0,3.0,3.0,6.0,11.0,2.0,2.0
28922,6.0,3.0,3.0,3.0,8.0,2.0,2.0
28923,6.0,2.0,2.0,4.0,5.0,3.0,3.0
28924,4.0,4.0,4.0,6.0,6.0,1.0,1.0
28925,12.0,0.0,0.0,5.0,5.0,10.0,9.0
28926,3.0,5.0,5.0,7.0,9.0,1.0,1.0
28927,8.0,1.0,1.0,5.0,7.0,5.0,4.0
28928,11.0,0.0,0.0,6.0,7.0,9.0,7.0
28929,6.0,2.0,2.0,4.0,4.0,3.0,3.0
28930,2.0,8.0,6.0,3.0,11.0,0.0,0.0
28931,1.0,10.0,9.0,4.0,6.0,0.0,0.0
28932,6.0,2.0,2.0,5.0,7.0,3.0,3.0
